Abgesang	0.644810825586319
Ackergerät	0.3407391309738159
Armenhaus	0.5251436233520508
Ausnahmegesetz	0.22579199075698853
Dynamik	0.41661399602890015
Einreichung	0.1935497522354126
Eintagsfliege	0.5885322391986847
Engpaß	0.93959079682827
Entscheidung	0.21771061420440674
Festspiel	0.3088732361793518
Frechheit	0.1495005488395691
Fuß	0.4625742435455322
Gesichtsausdruck	0.35717087984085083
Knotenpunkt	0.4567698836326599
Kubikmeter	0.18307840824127197
Lyzeum	0.37291574478149414
Manschette	0.32697951793670654
Mißklang	0.3531418442726135
Mulatte	0.521452933549881
Naturschönheit	0.338387131690979
Ohrwurm	0.8760735914111137
Pachtzins	0.2570120096206665
Rezeption	0.5662277042865753
Schmiere	0.45810574293136597
Seminar	0.2804219126701355
Sensation	0.5974432826042175
Spielball	0.25729095935821533
Tier	0.40306466817855835
Titel	0.4334721565246582
Tragfähigkeit	0.2522880434989929
Truppenteil	0.4603204131126404
Unentschlossenheit	0.20349609851837158
abbauen	0.5313323140144348
abdecken	0.535957932472229
abgebrüht	0.7490105032920837
artikulieren	0.6730577647686005
aufrechterhalten	0.31148767471313477
ausspannen	0.49258100986480713
beimischen	0.22110021114349365
packen	0.22492974996566772
verbauen	0.5150604844093323
vergönnen	0.22693932056427002
voranstellen	0.3505449891090393
vorliegen	0.16860538721084595
vorweisen	0.3364046812057495
weitgreifend	0.20542263984680176
zersetzen	0.3106219172477722
überspannen	0.3960511088371277
