acerbus	0.21977579593658447
adsumo	0.5723354518413544
ancilla	0.6612527966499329
beatus	0.6126302778720856
civitas	0.3947122097015381
cohors	0.27342790365219116
consilium	0.14031732082366943
consul	0.403972327709198
credo	0.32463306188583374
dolus	0.5572205483913422
dubius	0.5075763761997223
dux	0.2646326422691345
fidelis	0.4517490863800049
honor	0.21539020538330078
hostis	0.19351649284362793
humanitas	0.17790096998214722
imperator	0.41433054208755493
itero	0.3438320755958557
jus	0.2843968868255615
licet	0.39720433950424194
necessarius	0.17194867134094238
nepos	0.2572340965270996
nobilitas	0.15732091665267944
oportet	0.29166358709335327
poena	0.2634540796279907
pontifex	0.37815386056900024
potestas	0.21174126863479614
regnum	0.23748892545700073
sacramentum	0.5629366636276245
salus	0.3569204807281494
sanctus	0.5640438795089722
sapientia	0.18846344947814941
scriptura	0.26727569103240967
senatus	0.4361001253128052
sensus	0.19357413053512573
simplex	0.21257531642913818
templum	0.23838216066360474
titulus	0.7301796972751617
virtus	0.14022678136825562
voluntas	0.2300330400466919
