imperator	0.4016399383544922
fidelis	0.5886344313621521
sanctus	0.6459843516349792
civitas	0.4837943911552429
scriptura	0.3134288191795349
dux	0.2509465217590332
pontifex	0.37657076120376587
virtus	0.13348853588104248
cohors	0.37081360816955566
itero	0.41206926107406616
consul	0.6972826719284058
humanitas	0.17857062816619873
potestas	0.23276078701019287
dolus	0.60826575756073
beatus	0.6180112361907959
poena	0.2542821764945984
credo	0.3340531587600708
honor	0.21965628862380981
consilium	0.13751965761184692
acerbus	0.30825191736221313
nobilitas	0.1928635835647583
templum	0.24245131015777588
ancilla	0.634996086359024
sapientia	0.2090754508972168
senatus	0.4294694662094116
hostis	0.1886022686958313
titulus	0.8059384673833847
sensus	0.2399318814277649
adsumo	0.5824428796768188
oportet	0.2917979955673218
simplex	0.24248063564300537
regnum	0.40832245349884033
dubius	0.462651789188385
licet	0.4424196481704712
voluntas	0.233167827129364
nepos	0.26489371061325073
necessarius	0.17654621601104736
jus	0.2521817088127136
salus	0.2951314449310303
sacramentum	0.47212427854537964
