abbauen	0.1100544487363161
abdecken	0.12863104892155477
abgebrüht	0.22188808306188523
Abgesang	0.14558625405041542
Ackergerät	0.11352528918717843
Armenhaus	0.1034707516726551
artikulieren	0.15872620690746334
aufrechterhalten	0.13774510689187378
Ausnahmegesetz	0.14226030624537292
ausspannen	0.1241096051253529
beimischen	0.09147883970653581
Dynamik	0.15188752877363568
Einreichung	0.18470776387927393
Eintagsfliege	0.17159149595374562
Engpaß	0.12758584639774131
Entscheidung	0.16945093576439124
Festspiel	0.13270453579943348
Frechheit	0.07051465203851548
Fuß	0.12727089112005974
Gesichtsausdruck	0.08120123095881211
Knotenpunkt	0.12589026805911674
Kubikmeter	0.11234583512544022
Lyzeum	0.09240928866028766
Manschette	0.12890318018021274
Mißklang	0.19135193196828296
Mulatte	0.1866374088653125
Naturschönheit	0.10248571806117283
Ohrwurm	0.24767338134922104
Pachtzins	0.12534524562491978
packen	0.11167995148681105
Rezeption	0.23676272011466676
Schmiere	0.13357191263268597
Seminar	0.17463346724075768
Sensation	0.09752577472522075
Spielball	0.09722682847753877
Tier	0.07638406634945394
Titel	0.2210025582953504
Tragfähigkeit	0.13556840100637915
Truppenteil	0.19382311094010685
überspannen	0.1112235121036429
Unentschlossenheit	0.09511266433624209
verbauen	0.10681835522194943
vergönnen	0.10127251074429118
voranstellen	0.1111625897943257
vorliegen	0.2066817022729406
vorweisen	0.16229790456430415
weitgreifend	0.1339556958248132
zersetzen	0.1564618392508264
