attack_nn	0.29900781150820344
bag_nn	0.23810359305417927
ball_nn	0.3654600919692037
bit_nn	0.3893687975236251
chairman_nn	0.3503830821431787
circle_vb	0.31910674178897513
contemplation_nn	0.4474243554655374
donkey_nn	0.34774610395133
edge_nn	0.3354228938148064
face_nn	0.2277028538439969
fiction_nn	0.3058373403247733
gas_nn	0.3402949530984918
graft_nn	0.4592346161924612
head_nn	0.28203958404859975
land_nn	0.23645496897627938
lane_nn	0.33315352164405354
lass_nn	0.33669861154518266
multitude_nn	0.3974552710009742
ounce_nn	0.15068785432384713
part_nn	0.35715911133027733
pin_vb	0.25766967836735544
plane_nn	0.6696162821407885
player_nn	0.35754447268905243
prop_nn	0.42337396573022756
quilt_nn	0.22312588843753145
rag_nn	0.17941977546052812
record_nn	0.4300905320531214
relationship_nn	0.2647407456521039
risk_nn	0.4098801793052418
savage_nn	0.3516040532439805
stab_nn	0.36673819530989227
stroke_vb	0.21856447260037826
thump_nn	0.36876397725953636
tip_vb	0.3821575713657217
tree_nn	0.2837820374034177
twist_nn	0.4428844409535586
word_nn	0.21779673368754204
